RF_amplitude,tickle_frequency,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost,keysight_amplitude
6,92,0.09624413145539906,0.011452553706074833,14058,1353,161,5.086020231246948,12.832
1,136,0.08966414199372658,0.001606610052788616,13071,1172,21,5.025064706802368,10.825
0,193,0.04100946372239748,0.0024034850533273247,13314,546,32,4.987283945083618,10.186
1,133,0.09193744306103857,0.0015183723048891589,13172,1211,20,5.105218887329102,10.856
4,143,0.12331184775936158,0.0031461019030079806,13032,1607,41,5.063591003417969,12.177
3,130,0.1146256966410604,0.0035396897123060704,13278,1522,47,5.062020301818848,11.796
3,102,0.1213515348065465,0.00286597782638208,13259,1609,38,5.091406583786011,11.797
6,72,0.09520865533230294,0.011746522411128285,12940,1232,152,5.131597995758057,12.819
2,93,0.08447130811133498,0.004178792627415865,13401,1132,56,5.062849044799805,11.336
0,138,0.03241766356520455,0.0011815093782306897,13542,439,16,5.009177923202515,10.182
1,151,0.08781869688385269,0.001490979573579842,13414,1178,20,5.0206825733184814,10.858
4,108,0.12102957283680175,0.002816460647785949,12782,1547,36,5.191295862197876,12.177
0,116,0.03415240602603481,0.001462629808395495,13674,467,20,4.95881199836731,10.178
6,87,0.10327083039616523,0.008177075990413084,14186,1465,116,5.084229946136475,12.833
1,15,0.08765578221819954,0.0015317134303418506,14363,1259,22,4.973849773406982,10.83
6,163,0.11060307449743792,0.00346866377611352,12685,1403,44,5.130318641662598,12.819
4,133,0.12015444015444016,0.003938223938223938,12950,1556,51,5.043915748596191,12.148
6,151,0.1080423695566889,0.004001569242840329,12745,1377,51,5.0322535037994385,12.808
4,165,0.11849304361419416,0.002344849148038143,12794,1516,30,4.975698232650757,12.137
2,200,0.11564524536450964,0.001936108422071636,13429,1553,26,5.133694410324097,11.335
3,138,0.12168868386104705,0.0024463549311525825,14307,1741,35,5.238980293273926,11.794
2,150,0.1119144013880856,0.0012290341237709659,13832,1548,17,5.082423210144043,11.346
3,99,0.11512926657814575,0.10474107631023978,12803,1474,1341,5.209728479385376,11.796
1,11,0.09239975132110662,0.0017873795461610196,12868,1189,23,4.972788095474243,10.84
6,101,0.10573993907327241,0.005611672278338945,12474,1319,70,5.064286947250366,12.819
6,30,0.08326092108381389,0.00663559522869105,12659,1054,84,5.01546835899353,12.787
2,186,0.11280982163539495,0.0023164234422052353,12951,1461,30,5.1574671268463135,11.322
3,123,0.11559646872406247,0.003244548404134913,13253,1532,43,5.066933870315552,11.787
4,2,0.1227714465496749,0.002586869887436202,14303,1756,37,5.200584411621094,12.158
6,16,0.10719045948789899,0.0033672395650648896,14255,1528,48,5.132889986038208,12.798
4,13,0.12248008313127814,0.00228611014894354,14435,1768,33,5.243711233139038,12.135
3,11,0.1223370596920481,0.002390494269844618,14223,1740,34,5.145561456680298,11.785
3,67,0.07153564290473018,1.8885742838107928,12008,859,22678,10.972511768341064,11.79
3,70,0.09673110168159674,0.010372465818010372,12726,1231,132,5.018264293670654,11.791
2,20,0.11216393190046992,0.0019258916878514753,12981,1456,25,5.152420520782471,11.344
3,94,0.10827925885388164,0.007192557266828239,12791,1385,92,5.058403015136719,11.799
1,166,0.09028503208476346,0.0016415460379047902,13402,1210,22,5.009504318237305,10.837
2,4,0.11304750154225787,0.00269895126465145,12968,1466,35,5.044689416885376,11.357
3,149,0.1200672988681554,0.00252370755582747,13076,1570,33,5.1553027629852295,11.804
3,175,0.12274229498116979,0.002152025209438168,13011,1597,28,5.10425877571106,11.796
2,183,0.11250194371015394,0.001321722904680454,12862,1447,17,4.947912931442261,11.348
1,67,0.07907049282595134,1.6157205240174672,12824,1014,20720,10.424806356430054,10.849
6,59,0.09937040127436851,0.0053857240385344765,13183,1310,71,5.086838722229004,12.832
6,137,0.10404760040710874,0.004462538166444844,12773,1329,57,5.066987991333008,12.792
3,154,0.11869677897075158,0.002147352832284339,13505,1603,29,5.017813682556152,11.769
0,29,0.02879780588145665,0.0015998781045253696,13126,378,21,5.086547136306763,10.179
6,116,0.11031282742104476,0.002843885645861398,13362,1474,38,5.0431177616119385,12.822
3,133,0.11416986769099445,0.0029164888319817895,14058,1605,41,5.0941383838653564,11.771
6,160,0.10312620609803165,0.003164801235044384,12955,1336,41,4.978722810745239,12.81
0,199,0.040525243377858275,0.000981058033355973,13251,537,13,5.071894407272339,10.159
3,145,0.12041127189642041,0.002817974105102818,13130,1581,37,5.034925699234009,11.798
3,118,0.11226050848692358,0.0026225686603045095,13727,1541,36,5.064346551895142,11.796
3,168,0.11081155813631964,0.002626849163555924,14466,1603,38,5.228049278259277,11.795
6,38,0.1070938875658512,0.003608284621490943,13857,1484,50,5.213778734207153,12.813
1,168,0.08949502395871729,0.0016218208625138222,13565,1214,22,4.997354984283447,10.819
6,51,0.1023628107442469,0.0036173324097591012,12993,1330,47,5.034960508346558,12.813
3,85,0.11044103756448449,0.0029063430938022234,13763,1520,40,5.097569942474365,11.775
2,95,0.1043757253054816,0.002935353949075022,14649,1529,43,5.2752907276153564,11.34
4,44,0.10587710825469945,0.009287465636377145,13459,1425,125,5.119584798812866,12.163
2,72,0.10046728971962617,0.002628504672897196,13696,1376,36,5.021453380584717,11.34
2,181,0.10800892278909117,0.0017989494135424913,13897,1501,25,4.996073007583618,11.349
1,150,0.08187733021419695,0.0018276189779954674,13679,1120,25,5.042953729629517,10.848
3,75,0.10541749138626201,0.004031962466094861,13641,1438,55,5.0071516036987305,11.803
0,135,0.036794648051192556,0.0018906340895869691,13752,506,26,5.015802383422852,10.179
2,102,0.11059431524547804,0.0018456995201181247,13545,1498,25,4.980799436569214,11.356
4,135,0.11217520415738678,0.0028210838901262065,13470,1511,38,5.170571565628052,12.171
2,66,0.08907119835921477,0.01259888661002051,13652,1216,172,5.05049467086792,11.346
1,66,0.08262835472578763,0.005105017502917153,13712,1133,70,5.027406454086304,10.848
1,159,0.09000679809653298,0.001699524133242692,14710,1324,25,5.262650966644287,10.853
6,33,0.1005147468002226,0.0038953811908736783,14376,1445,56,5.077876567840576,12.835
0,100,0.030361232178473814,0.006131343724606633,13537,411,83,4.939850807189941,10.164
0,181,0.03856729377713459,0.002243125904486252,13820,533,31,5.019853830337524,10.183
4,163,0.1264591439688716,0.0030263726761781237,13878,1755,42,5.242737293243408,12.169
2,80,0.11145682085321164,0.0026965359883841526,14463,1612,39,5.104678392410278,11.349
1,22,0.09312898731392535,0.0016865879592285694,13637,1270,23,5.032118797302246,10.85
3,112,0.11784955687394712,0.002929759027320003,13653,1609,40,5.057041883468628,11.811
1,108,0.08564747149956153,0.002411575562700965,13684,1172,33,5.14967942237854,10.848
2,171,0.11026537749434273,0.0023314818624425703,14583,1608,34,5.150244235992432,11.361
1,197,0.08450610284799573,0.002534516107516841,14993,1267,38,5.214169502258301,10.856
2,180,0.10921478683216405,0.0020912034538586076,14824,1619,31,5.15438437461853,11.364
4,190,0.1206896551724138,0.002736726874657909,14616,1764,40,5.294369220733643,12.18
4,152,0.12271347108050062,0.00274013182255795,13503,1657,37,5.089653253555298,12.166
0,158,0.03804537521815009,0.001256544502617801,14325,545,18,5.065410614013672,10.184
4,92,0.11468076453843025,0.0025077944964077537,14754,1692,37,5.239234447479248,12.182
4,124,0.11792709466811752,0.0035364526659412403,14704,1734,52,5.427650690078735,12.167
4,188,0.12236172378690194,0.002782490668476417,14735,1803,41,5.4209771156311035,12.166
1,164,0.08606020942408377,0.0018324607329842932,15280,1315,28,5.328465938568115,10.846
0,13,0.041724525557098456,0.0012563644779474972,15123,631,19,5.119695663452148,10.197
3,183,0.11759564311167889,0.002286021649969744,14873,1749,34,5.42999529838562,11.815
0,139,0.030948144382308085,0.001588713777325877,15736,487,25,5.2434375286102295,10.187
3,4,0.12015862524785195,0.0019828155981493722,15130,1818,30,5.415807247161865,11.817
3,53,0.11036569323862142,0.002565114443567482,15204,1678,39,5.508925676345825,11.808
3,93,0.112066684308018,0.005160095263297169,15116,1694,78,5.367975950241089,11.807
1,181,0.08592961442702375,0.0018168360137272054,14861,1277,27,5.255771636962891,10.853
6,63,0.09444690592231576,0.011002806084773298,13542,1279,149,5.011085748672485,12.838
3,16,0.11869806094182825,0.0018698060941828255,14440,1714,27,5.198394536972046,11.782
4,194,0.11949175452825088,0.002771019194376859,14796,1768,41,5.177900075912476,12.166
0,47,0.018937366167023555,0.0022082441113490366,14944,283,33,4.98224139213562,10.183
6,118,0.10627719080174021,0.0028312961812029555,14481,1539,41,5.106730699539185,12.832
6,73,0.09300055772448411,0.011363636363636364,14344,1334,163,5.173348903656006,12.792
1,156,0.08615547750016568,0.0019882033269269005,15089,1300,30,5.232352256774902,10.826
0,137,0.03750165936545865,0.0009292446568432231,15066,565,14,4.993962287902832,10.185
6,76,0.08750257360510603,0.017225996843044402,14571,1275,251,5.177411317825317,12.823
0,166,0.03827144002137323,0.0012690355329949238,14972,573,19,5.136331081390381,10.176
1,83,0.08494153095630963,0.0012913408422411939,13939,1184,18,5.006506681442261,10.853
1,154,0.08786175307099729,0.0019432299257408565,14409,1266,28,5.095852851867676,10.853
2,77,0.07103351769174385,0.006530285866595589,15007,1066,98,5.104223728179932,11.368
1,167,0.08991518685396237,0.0015902464882056719,15092,1357,24,5.358171463012695,10.86
0,22,0.0393800305993481,0.0010643251513337325,15033,592,16,5.032474517822266,10.862
0,90,0.03419363290973405,0.0010480807022140706,15266,522,16,5.024015426635742,10.2
0,26,0.038967012748061504,0.0015113681167039032,15218,593,23,5.0353052616119385,10.209
0,131,0.03717545239968529,0.0011801730920535012,15252,567,18,5.1530373096466064,10.208
6,173,0.1082097346981408,0.003551284729475663,14361,1554,51,5.095717191696167,12.838
2,103,0.1100966344551816,0.0022659113628790404,15005,1652,34,5.134115695953369,11.336
6,80,0.10035817605730817,0.008678881388621022,14518,1457,126,5.245558261871338,12.819
4,39,0.11096265615605586,0.004208697975816688,14969,1661,63,5.15859055519104,12.145
4,168,0.12702853945159484,0.0020285394515948516,14296,1816,29,5.085447072982788,12.161
0,65,0.026415094339622643,0.00177999288002848,14045,371,25,4.993607521057129,10.184
4,8,0.11803422553751645,0.002120813222173468,13674,1614,29,5.162370204925537,12.184
3,34,0.11217772901810202,0.0022627537026878772,14584,1636,33,5.125814199447632,11.799
0,66,0.03023554025781197,0.00458932307484646,14817,448,68,5.042394161224365,10.192
4,7,0.1220650830701634,0.002402855965948098,14566,1778,35,5.21107816696167,12.182
4,94,0.11479150819445405,0.004633151234354471,14461,1660,67,5.30476188659668,12.169
3,52,0.10990221732543727,0.002823302575402837,14522,1596,41,5.129123687744141,11.799
0,112,0.03623934137018524,0.0015436636283446045,13604,493,21,5.030282735824585,10.189
2,39,0.10302901023890786,0.0021331058020477816,14064,1449,30,5.139715671539307,11.37
3,24,0.10744886677722498,0.006633499170812604,14472,1555,96,5.3361828327178955,11.812
2,174,0.11337639617817252,0.0020185708518368995,14862,1685,30,5.297770738601685,11.36
0,132,0.03899816239025386,0.001633430885455659,14693,573,24,5.018953800201416,10.196
2,62,0.011460931706330479,0.014022787028921999,14833,170,208,5.0464863777160645,11.372
4,33,0.10475477349307376,0.0032946461999251216,13355,1399,44,5.118988275527954,12.187
1,110,0.08315002199736031,0.0015398152221733391,13638,1134,21,4.983450651168823,10.851
3,33,0.11442749222337431,0.0029625240705080727,13502,1545,40,5.08762001991272,11.816
0,23,0.038007673930355465,0.0014479113878230652,13813,525,20,4.994816541671753,10.196
2,23,0.1132404181184669,0.003554006968641115,14350,1625,51,5.264988660812378,11.373
2,73,0.10135089267531057,0.0031905505396782295,14731,1493,47,5.163156032562256,11.372
4,54,0.11147675853558206,0.005279034690799397,14586,1626,77,5.189686298370361,12.187
3,55,0.1103873605432749,0.0036033538909292493,14431,1593,52,5.310286521911621,11.807
3,151,0.11529117789963213,0.0020129103907822587,14407,1661,29,5.2277796268463135,11.812
3,72,0.1072712598136327,0.007850906155990902,13629,1462,107,5.069953918457031,11.816
2,135,0.10828513692425615,0.0014633126611385966,14351,1554,21,5.116301774978638,11.367
0,119,0.03720489751741866,0.0012852600960562809,14783,550,19,5.174469947814941,10.2
2,55,0.10412987365847032,0.0030566499116967804,14722,1533,45,5.1238343715667725,11.379
6,42,0.10290734156034302,0.005995956215575542,14343,1476,86,5.05114483833313,12.835
6,3,0.11093008429553021,0.002904299780406602,14117,1566,41,5.215685844421387,12.8
3,126,0.11800860479409957,0.0025268046165403263,14643,1728,37,5.3537516593933105,11.788
0,153,0.03730542136339238,0.001274825550187869,14904,556,19,4.973661184310913,10.188
4,154,0.12106238418777023,0.0026079198407796306,14571,1764,38,5.202460050582886,12.19
6,123,0.11070448307410796,0.0032373847561404743,14209,1573,46,5.165279388427734,12.818
1,7,0.09073473000885217,0.0022130421953378576,13556,1230,30,5.138747215270996,10.838
3,128,0.11254308407013337,0.0028472950696838005,13346,1502,38,5.025156736373901,11.809
4,118,0.12792239514271755,0.0030706957917509946,14329,1833,44,5.208017349243164,12.177
0,125,0.03928499966651104,0.0019342359767891683,14993,589,29,5.086547613143921,10.187
0,33,0.034598139597135785,0.001003814495081309,14943,517,15,5.129421949386597,10.204
2,101,0.11058807477145587,0.0017055532814845135,14658,1621,25,5.155383348464966,11.376
2,38,0.1090735714809653,0.002640651360668965,13633,1487,36,5.070540904998779,11.375
3,115,0.11935246504782929,0.00235467255334805,13590,1622,32,5.036311149597168,11.819
1,70,0.06767026127234566,0.002605485995512774,13817,935,36,5.169043064117432,10.861
1,116,0.08478181151448479,0.0021268793546021267,13635,1156,29,5.018116474151611,10.868
4,123,0.11700917570334421,0.003488283915977857,13187,1543,46,5.0608015060424805,12.189
4,61,0.10156912637828669,0.006997455470737914,14148,1437,99,5.215105056762695,12.181
4,17,0.11924554662940971,0.0036325532658050995,14315,1707,52,5.160537481307983,12.173
6,94,0.10611524026786372,0.007579660019133122,13589,1442,103,5.056341648101807,12.818
1,174,0.0848595403137541,0.0016052535570959504,13705,1163,22,5.117826461791992,10.844
1,99,0.08742097231305865,0.10311750599520383,13761,1203,1419,5.3406081199646,10.863
2,19,0.11469458987783596,0.0022338568935427574,14325,1643,32,5.156630039215088,11.373
1,84,0.07838894318023175,0.002373307273488762,14326,1123,34,5.110699892044067,10.865
1,20,0.08886422493525713,0.002145763965963744,13515,1201,29,5.023017644882202,10.869
4,80,0.11938579654510556,0.0033013435700575814,13025,1555,43,5.215739727020264,12.185
2,110,0.11318934164625548,0.0026720106880427524,13473,1525,36,5.035983324050903,11.36
6,181,0.10872493265489375,0.0028434600419036215,13364,1453,38,5.081218957901001,12.833
3,182,0.11472708547888774,0.0025403364229316856,14565,1671,37,5.123372793197632,11.79
4,89,0.11700660521158453,0.004500254046599404,13777,1612,62,5.192984580993652,12.174
0,44,0.023589131083905642,0.0023141236189907436,13396,316,31,4.9662463665008545,10.188
3,169,0.11775389738156501,0.0027243832299076736,13214,1556,36,5.046737909317017,11.823
6,11,0.10992081974848626,0.0034932463903120633,12882,1416,45,5.095198154449463,12.829
0,195,0.039609249790124396,0.001221094405861253,13103,519,16,5.097008943557739,10.175
3,131,0.11986275257338926,0.0023637056805184903,13115,1572,31,5.083399534225464,11.812
2,134,0.11395839614109135,0.0014320168827253543,13268,1512,19,5.069744110107422,11.362
6,61,0.10115903755868545,0.006455399061032864,13632,1379,88,5.093969821929932,12.828
2,29,0.08095467363642617,0.0019258545979778526,14539,1177,28,5.240384578704834,11.339
6,168,0.10897114627335863,0.0026491014534259327,13967,1522,37,5.081172466278076,12.83
0,177,0.037437541949436944,0.0018644194197926765,13409,502,25,4.9288716316223145,10.177
1,93,0.08141646489104117,0.0017403147699757869,13216,1076,23,5.1850340366363525,10.864
6,117,0.10507921714818266,0.0031065548306927616,12876,1353,40,5.015127182006836,12.837
4,6,0.12324107004793568,0.0024740992732333383,12934,1594,32,5.023744106292725,12.151
6,83,0.10289908256880734,0.008807339449541285,13625,1402,120,4.963299512863159,12.813
2,100,0.11157175067277621,0.005673139864717434,13749,1534,78,5.162745952606201,11.341
0,179,0.037136089248872926,0.0016046458317414227,13087,486,21,4.935089111328125,10.194
0,67,0.03091812264474135,1.829051044878383,11676,361,21356,10.171346426010132,10.203
6,21,0.10533289168598874,0.006045048029148725,12076,1272,73,5.083932638168335,12.829
6,164,0.10530052058684335,0.003076194983435873,12678,1335,39,5.170665264129639,12.8
2,123,0.10192940472629375,0.0015704457074483997,13372,1363,21,5.0554094314575195,11.338
4,105,0.12272867262088082,0.00300277178934401,12988,1594,39,5.093187093734741,12.174
6,183,0.10873801543378284,0.0033517811208979655,12829,1395,43,5.020137786865234,12.816
6,53,0.10520248981787443,0.0029201567663106123,13013,1369,38,5.1774351596832275,12.799
2,185,0.11426256077795786,0.002578458818329159,13574,1551,35,4.996101140975952,11.334
6,90,0.10202184522426214,0.009295840111550081,12909,1317,120,5.0082762241363525,12.818
4,141,0.12333717800845828,0.0030757400999615533,13005,1604,40,5.032959222793579,12.147
4,157,0.11900340451872485,0.0031723924481584648,12924,1538,41,5.131779909133911,12.159
6,9,0.10458586803930744,0.002729683356730619,12822,1341,35,4.952738285064697,12.809
1,9,0.08843691148775895,0.0018832391713747645,13275,1174,25,5.011513948440552,10.836
2,112,0.10729711298022278,0.0018185951352580132,13197,1416,24,5.069845199584961,11.358
4,180,0.12702618453865336,0.002883416458852868,12832,1630,37,5.149831771850586,12.177
6,69,0.09499880354151712,0.023530350163515994,12537,1191,295,5.0322041511535645,12.816
3,121,0.11170418503906553,0.0029395838168175138,12927,1444,38,5.176204204559326,11.781
0,5,0.038912004931422405,0.0015410695022345508,12978,505,20,5.073502779006958,10.182
0,79,0.03267580183707273,0.0011293479897605781,13282,434,15,5.049047946929932,10.195
6,98,0.1058279805733981,0.005639981200062667,12766,1351,72,5.011900901794434,12.839
3,197,0.11690799050026814,0.0022983222247759134,13053,1526,30,5.059152603149414,11.782
0,168,0.04004919670997002,0.001076178030594204,13009,521,14,5.133531332015991,10.19
2,13,0.11831671508204444,0.002512365549187407,12737,1507,32,5.019131422042847,11.371
6,132,0.10187207488299532,0.0036661466458658347,12820,1306,47,4.980931282043457,12.832
0,15,0.038497579259722005,0.0011713259409651725,12806,493,15,4.956719875335693,10.173
3,39,0.10792026273581302,0.0028259375238677154,13093,1413,37,5.125129222869873,11.811
0,2,0.03963460667371282,0.0009814283557300317,13246,525,13,4.900374174118042,10.188
3,6,0.11994130367624344,0.0023169601482854493,12948,1553,30,5.06982421875,11.816
2,35,0.10985398669826466,0.002140509135387203,13081,1437,28,5.078897476196289,11.363
6,66,0.09821217610459164,0.01929589666850437,12697,1247,245,5.163426160812378,12.835
1,196,0.09240153626026056,0.002183899390014308,13279,1227,29,5.05973482131958,10.835
6,104,0.10375155666251556,0.0073941469489414696,12848,1333,95,5.042252540588379,12.83
4,109,0.11848928101540128,0.0024765884993421562,12921,1531,32,5.023823261260986,12.15
2,47,0.0951681484344801,0.0033243138770776962,12935,1231,43,5.163444757461548,11.353
0,17,0.03979371921182266,0.0020012315270935962,12992,517,26,4.903400897979736,10.19
0,58,0.03676415307119765,0.001353281708142245,13301,489,18,4.99284291267395,10.195
4,28,0.10901228948566227,0.009482627825823093,13182,1437,125,5.083373308181763,12.193
6,5,0.10713446628553529,0.003289216070169943,12769,1368,42,5.195678949356079,12.818
2,21,0.11414171360806404,0.0018529498962348058,13492,1540,25,5.02111029624939,11.342
2,189,0.11262002743484224,0.0021947873799725653,14580,1642,32,5.221534252166748,11.362
6,29,0.07852348993288591,0.00738255033557047,13410,1053,99,5.167184829711914,12.829
3,95,0.0941447466191113,0.012186060335859712,13458,1267,164,4.974162817001343,11.782
4,158,0.12085201793721972,0.002914798206278027,13380,1617,39,5.0632593631744385,12.17
2,111,0.11418736905118228,0.0025441484585453458,13364,1526,34,5.0090415477752686,11.354
3,50,0.1118256790497087,0.003783006733751986,13217,1478,50,5.208434104919434,11.809
4,82,0.11840562719812427,0.006721375537319265,12795,1515,86,5.010607004165649,12.173
3,137,0.1214349376114082,0.0030451574569221626,13464,1635,41,4.98580002784729,11.805
1,109,0.08545549038532928,0.002227336847575915,13469,1151,30,4.948573350906372,10.851
0,175,0.04194542584379463,0.001428249267082613,13303,558,19,5.048602819442749,10.198
1,82,0.08717130262957896,0.002127982976136191,13158,1147,28,4.957061529159546,10.868
0,191,0.04220309286204007,0.0011426830197303268,13127,554,15,4.941019773483276,10.203
6,2,0.10927179319905407,0.0032618445731060915,12263,1340,40,4.992326736450195,12.842
1,192,0.09026258205689278,0.0016411378555798686,12796,1155,21,5.114207744598389,10.84
4,121,0.12097902097902098,0.0022533022533022533,12870,1557,29,5.0569586753845215,12.166
3,84,0.09527089072543618,0.012243648607284972,13068,1245,160,4.987250089645386,11.795
3,41,0.10816691273603232,0.005517134198461419,12869,1392,71,5.016221523284912,11.795
2,139,0.11735601082334751,0.0020873598763046,12935,1518,27,5.201167345046997,11.349
0,19,0.04102062321240403,0.0018816799638717446,13286,545,25,4.994703054428101,10.186
4,65,0.09707132735002362,0.022988505747126436,12702,1233,292,4.9745869636535645,12.18
3,61,0.09115083468754617,0.007608213916383513,13538,1234,103,5.02382755279541,11.795
0,64,0.025828104479789872,0.0018240186779512621,13706,354,25,5.108322381973267,10.183
3,195,0.11406815440289506,0.0020355850422195416,13264,1513,27,5.068570375442505,11.808
2,136,0.11189454322501532,0.0018393623543838135,13048,1460,24,5.038247346878052,11.352
4,164,0.12144955925563174,0.002109545694266556,13273,1612,28,5.24047327041626,12.174
0,87,0.03639875204278711,0.002228495023027782,13462,490,30,5.001256465911865,10.18
2,97,0.10760885500659727,0.0028588183550799003,13642,1468,39,5.1098692417144775,11.364
4,174,0.12587568937248472,0.0028320166939931435,13418,1689,38,5.037311792373657,12.179
1,68,0.07606067267531326,0.002857770938667839,13647,1038,39,5.196473121643066,10.85
3,78,0.11070523333830326,0.003876546891307589,13414,1485,52,5.066285133361816,11.813
0,149,0.03799037479947499,0.0009479364153419863,13714,521,13,5.029277801513672,10.193
2,105,0.11394369319441365,0.0016995492499815266,13533,1542,23,5.026054382324219,11.369
3,62,0.08500340316115859,0.011873251153293504,13223,1124,157,5.184904336929321,11.81
2,146,0.10995190529041805,0.0022197558268590455,13515,1486,30,5.076429605484009,11.36
1,117,0.08908871089617651,0.0018135106543750944,13234,1179,24,4.975941181182861,10.861
2,10,0.11371854475684451,0.002213858755811379,13551,1541,30,5.026442050933838,11.369
1,135,0.09297717766199456,0.0018345930872532472,13627,1267,25,5.182025194168091,10.863
1,162,0.08671909130624728,0.0018931119848551042,13734,1191,26,5.048136234283447,10.861
2,92,0.06815502505157678,0.007957559681697613,13572,925,108,5.1218602657318115,11.368
1,139,0.08684899621763166,0.0016002327611288915,13748,1194,22,5.063943147659302,10.862
4,103,0.11681929863748046,0.002903730176457449,13431,1569,39,5.218865394592285,12.185
4,36,0.11741293532338308,0.003291236127057023,13065,1534,43,5.0519843101501465,12.167
0,95,0.03324242647600796,0.0013267487285324685,13567,451,18,4.868061542510986,10.193
4,131,0.11818113036241204,0.003556026329726867,13217,1562,47,5.0223023891448975,12.183
6,189,0.10811225272197515,0.0029903389050759087,13042,1410,39,5.209798574447632,12.819
4,199,0.12491508793116461,0.0026417088082119405,13249,1655,35,5.0455803871154785,12.149
3,40,0.11123658949745906,0.004305477131564088,14168,1576,61,5.148962497711182,11.791
2,70,0.10428909152313408,0.005336035123269166,14805,1544,79,5.3907623291015625,11.352
2,88,0.1051634986526837,0.002476148860243245,13731,1444,34,5.100928544998169,11.36
6,162,0.1086202911948232,0.0032354980355904783,12981,1410,42,5.05517053604126,12.827
1,198,0.08810159463164731,0.0015874161194891407,13859,1221,22,5.036864280700684,10.832
1,58,0.05543995243757432,0.00379013079667063,13456,746,51,5.1271116733551025,10.85
2,27,0.09574715314896584,0.0037183360446200325,12909,1236,48,4.979964256286621,11.36
2,132,0.11131428571428571,0.0014476190476190476,13125,1461,19,5.037280797958374,11.36
2,6,0.11683532658693652,0.002529898804047838,13044,1524,33,5.042964220046997,11.364
2,149,0.10999385937979736,0.0021492170709241634,13028,1433,28,5.188530683517456,11.362
4,129,0.11909189524252285,0.002789400278940028,12906,1537,36,4.991669416427612,12.175
1,114,0.08746135866696826,0.0013571590137977834,13263,1160,18,5.064798355102539,10.848
2,131,0.11195545858099466,0.0018057332029192687,13291,1488,24,5.039766311645508,11.361
1,193,0.09081904761904762,0.002514285714285714,13125,1192,33,5.140054702758789,10.857
3,28,0.10010889856876166,0.007856253889234598,12856,1287,101,4.997556447982788,11.814
3,150,0.12107760600030613,0.0021429664778815248,13066,1582,28,5.106870174407959,11.808
3,57,0.11252226438472857,0.004801362967552079,12913,1453,62,5.086710214614868,11.807
2,107,0.11288130474176986,0.002340682573240713,13244,1495,31,5.184791803359985,11.36
4,5,0.11918626635408001,0.0024956515162973605,13223,1576,33,5.057087659835815,12.183
6,194,0.1093844754396604,0.002880533656761674,13192,1443,38,5.0924413204193115,12.807
3,83,0.08984582668793195,0.013138907875749981,13167,1183,173,5.004374742507935,11.782
2,33,0.10780697131672062,0.0020326733418655424,13283,1432,27,5.228198289871216,11.348
1,194,0.08604264327839105,0.0018902162407379403,13226,1138,25,5.0189573764801025,10.853
6,32,0.10166459240821406,0.004511512134411947,12856,1307,58,4.991514682769775,12.832
2,191,0.1081679332989006,0.002434885265254925,13553,1466,33,5.277633428573608,11.336
2,155,0.10727136431784108,0.0017241379310344827,13340,1431,23,5.01923680305481,11.348
0,128,0.038266068759342305,0.0014947683109118087,13380,512,20,4.976293325424194,10.19
6,113,0.10900291903518206,0.003917652481179905,13018,1419,51,5.043392896652222,12.837
4,192,0.12351526086302812,0.0030070666065253344,13302,1643,40,5.172993421554565,12.148
3,100,0.1232503593856397,0.006658091851403495,13217,1629,88,5.118050575256348,11.792
1,165,0.08880733944954128,0.0011743119266055045,13625,1210,16,5.027570724487305,10.848
6,155,0.10732846275514046,0.0038412291933418692,13277,1425,51,5.036177635192871,12.828
3,51,0.107409874898216,0.003701236212895107,13509,1451,50,5.206737279891968,11.779
6,52,0.10622876557191394,0.002869007172517931,13245,1407,38,5.09980583190918,12.813
4,41,0.11243130848061786,0.006832021387197386,13466,1514,92,5.088940620422363,12.144
2,96,0.10163139329805997,0.0024250440917107582,13608,1383,33,5.102836847305298,11.34
6,91,0.09547663551401869,0.010093457943925233,13375,1277,135,5.140625238418579,12.813
0,96,0.03371192939304059,0.0012298343340808797,13823,466,17,4.998670816421509,10.168
3,96,0.08691221429611297,0.014121415053137283,13738,1194,194,4.954699993133545,11.807
4,171,0.12074371126503827,0.002989427633977397,13715,1656,41,5.026368856430054,12.163
1,28,0.07238469372908482,0.0024006983849847226,13746,995,33,5.1251771450042725,10.84
0,42,0.028844036697247707,0.001761467889908257,13625,393,24,4.986252784729004,10.186
6,58,0.09814120706800275,0.007266885948137383,13073,1283,95,5.010527849197388,12.837
1,103,0.08720132823215188,0.0014437305998700643,13853,1208,20,4.98540735244751,10.831
0,101,0.03735653191022736,0.0015351999415161926,13679,511,21,5.071819067001343,10.188
0,35,0.037389284158559605,0.0009438071729345143,13774,515,13,4.947291851043701,10.193
6,139,0.11150322871301997,0.0036041447664814535,13318,1485,48,5.039332866668701,12.839
3,129,0.11254458526219929,0.0020490248159672157,13177,1483,27,5.217912197113037,11.783
0,83,0.029940119760479042,0.001533518329195268,13694,410,21,4.975358724594116,10.181
4,78,0.11720366538575229,0.004212237658882649,13532,1586,57,5.031794786453247,12.184
4,125,0.12169312169312169,0.0030864197530864196,13608,1656,42,5.096654891967773,12.168
3,185,0.11722184961621582,0.002831805648707057,13419,1573,38,5.185986518859863,11.795
1,118,0.08413762616960141,0.001915567671111766,13573,1142,26,5.102964162826538,10.849
1,177,0.0963928006627005,0.0021085925144965737,13279,1280,28,5.051141738891602,10.853
